Unnamed: 0,단어,회귀계수,points
4867,홍수,-0.1920967437574149,-0.0354612653922871
3734,중국산,-0.1920797144623294,-0.0354580943707505
1746,벚나무,-0.1920797144623294,-0.0354580943707505
2075,산들,-0.1920797144623294,-0.0354580943707505
4981,흉측,-0.1920797144623294,-0.0354580943707505
3535,점심,-0.1916431528614094,-0.0353768023248041
4973,훼손,-0.1910922500556711,-0.0352742188266178
1597,바보,-0.1910076495487402,-0.0352584653836167
1191,뒷받침,-0.190818449069632,-0.0352232344013032
444,관영,-0.1907664653796768,-0.035213554529085
3309,일회용품,-0.1903612049444127,-0.0351380910667593
2132,상인,-0.1902808311253353,-0.0351231246744344
273,고도,-0.1900381210485644,-0.0350779296809422
993,대미,-0.1898189146447527,-0.0350371113015591
4905,환경,-0.1896827163654887,-0.0350117498479809
122,개이득,-0.1896014907958662,-0.0349966248513621
2545,신민지,-0.1896014907958662,-0.0349966248513621
4627,하니,-0.1896014907958662,-0.0349966248513621
2012,뿜뿜,-0.1896014907958662,-0.0349966248513621
3868,쪽쪽,-0.1896014907958662,-0.0349966248513621
4167,케리,-0.1894297305399955,-0.0349646414094317
1455,멸종위기,-0.1890539120486039,-0.0348946603254213
4368,토사,-0.1884809380179037,-0.0347879669489727
1475,모리,-0.1884724109946144,-0.0347863791337194
2825,여의,-0.1884724109946144,-0.0347863791337194
3818,지형,-0.1884724109946144,-0.0347863791337194
372,공병,-0.1880721942653276,-0.0347118548588467
220,경악,-0.1880721942653276,-0.0347118548588467
3271,인터넷,-0.1877248561618256,-0.0346471771020092
2470,스파,-0.1877213031908634,-0.0346465155040169
1264,라시,-0.1877213031908634,-0.0346465155040169
4769,허리,-0.1865807963507172,-0.0344341419598112
4308,태내,-0.1865807963507172,-0.0344341419598112
1188,둘레,-0.1865807963507172,-0.0344341419598112
4847,호우,-0.1865355177626724,-0.034425710643241
192,결론,-0.1864032557253725,-0.0344010821564696
3224,이처럼,-0.1860388004704818,-0.0343332170183914
2969,외부,-0.1860119122739907,-0.0343282101728512
2121,상습,-0.1842579976009284,-0.0340016140822
3445,재해,-0.1841166652705023,-0.0339752966180104
858,농축,-0.183604523753962,-0.033879930851516
3053,원자력발전소,-0.1834295887685363,-0.0338473562438481
2529,식민지,-0.183094840323879,-0.0337850228047954
4685,항상,-0.1826432098275008,-0.0337009247829239
4408,투쟁,-0.1823194230243008,-0.0336406325088733
2223,선두,-0.1821979786917618,-0.0336180183846812
2605,쓸모,-0.1816235893452971,-0.0335110614625754
1654,발짝,-0.1813074546479161,-0.033452194085576
1437,메이드,-0.1812791760700173,-0.0334469283373998
2017,사과,-0.180948922662196,-0.0333854319182324
4714,해양학,-0.180708976525515,-0.0333407515974558
4301,탐사,-0.180708976525515,-0.0333407515974558
2195,서빙고,-0.1793952395107656,-0.0330961208980546
1521,무허가,-0.1792972296453883,-0.0330778705011745
1621,반발,-0.1791002294280819,-0.0330411871312148
356,공군기지,-0.1787839856761444,-0.0329822994471888
4072,취수,-0.1784292648455847,-0.0329162469542639
767,냉매,-0.1779504196367372,-0.032827081286379
1639,발사,-0.1778379445817605,-0.0328061373295177
862,누리,-0.1774032611316104,-0.0327251950136397
300,고열,-0.1773245999987708,-0.0327105475402672
4050,출산,-0.1770557368441844,-0.032660482587532
409,과거,-0.1767009066282285,-0.0325944097259751
3295,일원,-0.1763809373011429,-0.0325348283033669
2511,시작,-0.1760504456441178,-0.0324732875198641
3728,줌,-0.1758526574274256,-0.0324364574167006
3711,주장,-0.1757445444821468,-0.0324163257273893
1142,동두천,-0.1751759328299193,-0.0323104446685393
3242,인기,-0.1749337626746255,-0.0322653502137144
3705,주의력,-0.1746381023969396,-0.0322102953741967
437,관련성,-0.1746381023969396,-0.0322102953741967
2676,알코올,-0.1746381023969396,-0.0322102953741967
200,결핍,-0.1746381023969396,-0.0322102953741967
990,대마초,-0.1746381023969396,-0.0322102953741967
2594,쌍둥이,-0.1746381023969396,-0.0322102953741967
3569,정신질환,-0.1746381023969396,-0.0322102953741967
3482,전라남도,-0.17457345712736,-0.0321982577918398
550,균,-0.1738899554759094,-0.0320709830898569
4724,해치,-0.1734284730824576,-0.031985050548257
115,개발도상국,-0.1731616134738142,-0.0319353586754
4532,포스코,-0.1731053383714633,-0.0319248797001618
2068,사회,-0.1730452552554151,-0.0319136916354761
2154,색출,-0.1729696286951931,-0.0318996092292467
3168,의문,-0.1728765363349826,-0.0318822745199924
4697,해류,-0.172523628549271,-0.031816559633776
1959,비난,-0.1724832572506842,-0.0318090421025668
3108,유일,-0.1723717333770515,-0.0317882752649879
3245,인데오,-0.1716031889843201,-0.0316451647716365
4760,햐,-0.1716031889843201,-0.0316451647716365
1275,랏,-0.1716031889843201,-0.0316451647716365
3622,젠장,-0.1716031889843201,-0.0316451647716365
1424,머시,-0.1716031889843201,-0.0316451647716365
691,끈벌레,-0.1705985983421983,-0.0314581001547192
4353,테트라,-0.1703430407485569,-0.0314105128277523
2116,상부,-0.1697536239854288,-0.0313007576534791
3162,의대,-0.1697536239854288,-0.0313007576534791
4868,홍윤,-0.1697536239854288,-0.0313007576534791
4425,특,-0.1696690448777442,-0.0312850081952273
3363,자제,-0.1690723825579581,-0.0311739038273388
341,곳곳,-0.1690261779716979,-0.0311653000808312
2110,상당,-0.1686316891891556,-0.0310918424057444
2231,선언,-0.1684137494243956,-0.0310512598869586
334,골프공,-0.1678685813760984,-0.0309497442567764
321,고흥,-0.1678685813760984,-0.0309497442567764
2957,완전,-0.1676827181116772,-0.0309151346965235
4499,페이지,-0.167501520175058,-0.0308813938660015
1818,보지,-0.1674167332761364,-0.0308656057149862
878,느,-0.167399226178963,-0.0308623457220211
861,뇌진탕,-0.167399226178963,-0.0308623457220211
612,기력,-0.167399226178963,-0.0308623457220211
2208,서화,-0.167399226178963,-0.0308623457220211
1861,부군,-0.167399226178963,-0.0308623457220211
2161,생매장,-0.167399226178963,-0.0308623457220211
4214,콜로라도,-0.1671061345779408,-0.0308077691952569
1357,마시기,-0.1669453937887338,-0.0307778376859484
3552,정량,-0.1666030477330704,-0.0307140894973124
3092,유도,-0.1664144676850479,-0.0306789740453438
1728,벌써,-0.166386561560903,-0.0306737776517045
4754,행정학,-0.166170730453172,-0.0306335877855107
1537,물속,-0.1659696437233196,-0.0305961434668899
2314,소독제,-0.1659696437233196,-0.0305961434668899
834,논밭,-0.1658938987314514,-0.030582039007528
2803,엑스포,-0.1647644520449084,-0.0303717249722506
4928,환자,-0.1646831994081575,-0.0303565949354674
2395,수용,-0.1644945914972874,-0.0303214742951636
240,경찰,-0.163932311445764,-0.030216772242379
919,단기,-0.1639281028200096,-0.0302159885550427
3727,줄창,-0.16302159550603,-0.030047188014492
2318,소만,-0.16302159550603,-0.030047188014492
3114,유지비,-0.16302159550603,-0.030047188014492
1203,듬초반,-0.16302159550603,-0.030047188014492
2250,섬,-0.162635576750463,-0.0299753075413866
4002,총량,-0.1625073559303165,-0.0299514315688304
3759,증명,-0.162205580083187,-0.029895237950384
2198,서서히,-0.1616545020765541,-0.0297926218280752
1186,둔갑,-0.1614460853285966,-0.0297538125882903
2625,아버지,-0.161362273034916,-0.0297382059183165
1230,따름,-0.1605341542764946,-0.0295840020945792
3281,일기장,-0.1605341542764946,-0.0295840020945792
2414,수천,-0.1602739793267217,-0.0295355549706761
2878,염소,-0.1602739793267217,-0.0295355549706761
3501,전세버스,-0.1600189361647281,-0.0294880634359202
4955,획일,-0.1594496507574969,-0.0293820569172896
4103,칠레,-0.1593054460010676,-0.0293552045792446
4470,판명,-0.1590446260549565,-0.0293066373507061
3258,인재,-0.1590446260549565,-0.0293066373507061
