,단어,회귀계수,points
1213,방법,1.2948232582426307,0.32055188575276566
2643,일상,1.2878707309842727,0.31882987726903883
2336,완공,1.287795006157356,0.3188111216727594
3794,해외,1.2855388186132706,0.3182523070219972
3874,형태,1.2798426174326176,0.31684146656160095
3982,흡수,1.2779076303415375,0.31636220714082897
2280,영향력,1.2769686354034246,0.316129635992307
3531,투자,1.2578576079165673,0.31139619874823954
1997,신축,1.2485039792708603,0.3090794832168945
386,국내,1.2430414101192777,0.3077265089569717
1151,바이,1.2403514893979384,0.30706026686534516
3276,추세,1.2391397559820854,0.30676014359439996
3847,현대차,1.23000523793506,0.30449769758200573
1705,설계,1.2297295361824252,0.30442941151287245
2337,완료,1.228377145168406,0.30409445003585595
2058,아이디어,1.223759579036578,0.30295076691780437
3933,환경친화,1.2225115366162191,0.30264165059850834
2409,울산,1.2085027366788839,0.29917193786779966
2725,장기,1.2082374392320432,0.299106228746901
2246,열량,1.2071416912401618,0.29883483285474133
557,난방,1.2065966073697127,0.2986998259695648
829,동참,1.1960201007424935,0.29608022687078095
1159,박스,1.1949669006616643,0.29581936928520736
487,기술,1.1915949193379747,0.2949841937827479
435,극대,1.1884396645713577,0.29420269731757376
748,대전,1.1880184367169222,0.29409836720681465
3300,출시,1.1855318380626663,0.29348248411579836
1874,순천,1.1849518407582906,0.2933388298385033
3863,협약,1.1755539806684743,0.29101115902152275
3147,참여,1.1723773514786786,0.2902243685191329
48,감수,1.1692172640765666,0.2894416751022587
1567,살충제,1.1670842149381575,0.2889133594875114
2003,실리콘,1.1655678736241464,0.28853779064615037
673,다양,1.1585871020543947,0.28680878658484005
87,개정,1.157292502382842,0.28648813892182456
2713,작품,1.1559203423348663,0.2861482810319034
796,도전,1.1459028297100304,0.28366713409284305
1529,사이클링,1.1437701788799717,0.2831389171314822
2339,완성,1.1404458395164765,0.28231554163448663
1260,번가,1.1366178676226129,0.2813674259591721
1407,부피,1.1333234365596336,0.2805514581781492
3959,효과,1.132895790679629,0.280445538444787
1992,신속,1.1286133467306296,0.27938485870384866
2205,역량,1.1236862005817743,0.27816449851630803
3017,중소기업,1.1186262564751503,0.27691124680581447
2676,자동,1.118081455155661,0.27677630990312513
984,만족,1.108968335834284,0.2745191639472051
3374,커버,1.1057693316281119,0.27372683157973626
3184,천연,1.0908094382749667,0.27002155113818227
3810,행보,1.090002136208664,0.2698215978038847
2362,요소,1.0898750466873817,0.26979012015184417
1839,수소,1.0889892257887361,0.2695707191993781
2011,실용,1.0880972477684545,0.2693497932452401
3779,해결,1.0832624454084712,0.26815230485409064
1286,베이비,1.0801424599053637,0.26737954391324037
576,납품,1.0778563693113654,0.2668133228469798
3136,차집,1.0761990640377623,0.2664028399196617
53,감축,1.0760313790433775,0.2663613075427009
494,기여,1.0750212348405,0.2661111140774323
1900,스타일,1.0709659235602398,0.2651066907692941
3125,차단,1.0688468376170435,0.2645818335718565
2903,제작,1.0685984512001012,0.26452031299073214
2947,종량제,1.0667653039489733,0.26406627735720506
2627,인테리어,1.0648542999196637,0.26359295808370614
2983,주요,1.0576912429422782,0.26181880540136343
322,관심,1.0574183318706414,0.2617512105307217
2966,주도,1.0567827079915144,0.26159377861112726
3563,파리채,1.0493014465148296,0.2597408127394231
2991,주제,1.0444434098177713,0.2585375696458367
445,금과,1.0431216523260796,0.25821019550841257
458,긍정,1.0428366707961896,0.2581396110153297
1751,센스,1.0381076344815354,0.2569683188576618
1072,무공해차,1.033848915740682,0.25591351539856855
2262,영국,1.033122629334089,0.25573362809898764
2837,절약,1.0330576918864518,0.2557175443309437
3701,플라스,1.0307486558056327,0.25514564010494845
3401,코카,1.0307486558056327,0.25514564010494845
2950,종목,1.0272687376332754,0.2542837307023969
1218,방안,1.0267363113291077,0.2541518588551296
1061,목표,1.0264228386867422,0.2540742176565394
2807,전문,1.0241454000369996,0.2535101395119612
35,간,1.0214793625028855,0.2528498128305865
286,공장,1.0164753644517526,0.25161041789168215
823,동식물,1.0131437930016434,0.2507852511446789
975,마키,1.0121770711302298,0.25054581256326564
3437,클린,1.0112207915681524,0.25030896034284
1686,선물,1.0081170256613943,0.24954021668685297
2912,제품,1.0015028485648594,0.24790201108910967
3743,학원,0.9925322063051766,0.24568015398569706
956,마대,0.9910503208574892,0.24531311920568072
954,마감재,0.9904496544581196,0.24516434558751754
1991,신설,0.9900784058452342,0.24507239438226452
2458,위원회,0.9883799068017504,0.24465170854331797
1071,무공해,0.9879803162847811,0.24455273758863227
3393,코리아,0.986354638943972,0.2441500882974252
3048,지분,0.9858193462184796,0.24401750649223095
564,남구,0.9854289574605753,0.2439208146378762
2696,자작나무,0.9839921723134101,0.243564950342668
2692,자연환경,0.983119642443896,0.24334884132478504
2673,자격증,0.9826277300593833,0.24322700400320346
1276,법안,0.9823292885390628,0.24315308572704417
3595,패키지,0.9782156827350862,0.24213422397650014
3494,테슬라,0.9760288185809607,0.2415925794080973
495,기여금,0.9752057461307884,0.24138872005030554
2078,안전,0.9750149710870015,0.24134146870821416
2678,자동차,0.9749801622593909,0.24133284722508627
2059,아이스,0.9733591450290151,0.2409313521544098
1227,방침,0.9728311179364107,0.24080056990799587
426,그루,0.9721021672597623,0.24062002271950433
1763,소나무,0.9721021672597623,0.24062002271950433
3679,풀이,0.9665479488328125,0.23924434868094782
963,마음,0.9636311979865233,0.23852192509085124
471,기대,0.9633333889237344,0.2384481634623676
1122,미술,0.9567421825539587,0.2368156472758106
42,감량,0.9563921024536047,0.23672893910763063
1258,버튼,0.9552773036289113,0.23645282468730053
2685,자사,0.9507449394753045,0.23533024447526785
1863,수출,0.9486653460407145,0.2348151688194678
3498,테크,0.9472750846784834,0.23447082757902438
1733,세대,0.9432017150071889,0.23346193155162764
2283,예방,0.9420428231802501,0.233174896135073
2789,전국,0.9398779700010836,0.23263870326562883
3550,특집,0.939704949184947,0.23259584930732316
2014,실증,0.9392822358588291,0.23249115127354208
1641,생수병,0.9379986185825063,0.2321732237404959
470,기능,0.9361484290936134,0.23171496706950684
3249,총괄,0.9339059466439551,0.23115954690940924
3838,헤어,0.9320109339652061,0.23069018838864214
2410,울산시,0.9315748850953675,0.23058218739486266
2384,우라늄,0.9302035793768949,0.2302425411060755
3742,학생,0.9287071587717617,0.22987190624460618
3433,클라우드,0.9263955111289137,0.22929935518447392
2219,연구,0.9238832844714838,0.22867712452555222
5,가동,0.9222952997862143,0.22828381098668402
2403,운영,0.92198421747139,0.22820676182666516
1703,설,0.920859696571925,0.22792823943372106
3368,캠,0.9198584491193035,0.22768024952391502
1609,상추,0.9180302600207415,0.227227441930274
702,달팽이,0.9180302600207415,0.227227441930274
601,네이버,0.9159210121484834,0.22670502143548993
2191,엡손,0.9153108050644689,0.22655388477158975
3268,최후,0.9151407479695354,0.2265117648705363
2776,저지선,0.9151407479695354,0.2265117648705363
265,공모,0.9149700849953627,0.22646949490474363
1789,소진,0.9142858572225884,0.2263000247271039
750,대중,0.913352468832309,0.22606884221361703
3941,활성,0.911815657116233,0.2256882032438392
2962,주거,0.9106486685476035,0.22539916241869515
113,건물,0.9086533765089672,0.22490496661185183
1291,벤처,0.9082682943509802,0.22480958910115048
2303,오미산,0.8978389531489176,0.22222644007314143
1664,서울시,0.8962763389181161,0.22183941031227314
3510,토양,0.8921314207363582,0.22081279308258012
3459,탄산칼슘,0.8907956525320005,0.22048194875867885
1431,분야,0.8857681398083236,0.21923672968358512
2285,예산,0.8842395781275052,0.21885813409029137
1759,소개,0.8774793506510445,0.2171837545972237
2224,연담,0.8746746341461015,0.21648907977805568
2012,실적,0.8740808060847086,0.21634199988586764
390,국방부,0.870106933047266,0.2153577472782273
3537,트램,0.8685415239485419,0.21497002528184594
759,대표,0.8680193100573785,0.2148406828546268
2082,알루미늄,0.8659018016386718,0.21431621637993697
287,공정,0.865761036849147,0.21428135162460926
3843,혁신,0.8649646981065349,0.21408411369662417
392,국장,0.8640853582947408,0.21386631798583888
2438,원장,0.8625823803338554,0.21349405899233578
3934,환기,0.8618624510902146,0.2133157462408479
2166,업무,0.8613998777211382,0.2132011756341756
2243,연휴,0.8571120000648155,0.21213915006750209
1711,설치,0.8553918481055498,0.2117131012140303
3559,티어,0.8546427548409639,0.2115275650904331
2338,완벽,0.8544959060993694,0.2114911934561405
324,관점,0.8544959060993694,0.2114911934561405
3718,필름,0.8544187055256269,0.21147207234550072
3596,팩,0.8536903089000288,0.21129166238489394
3609,페인트,0.8531453731748244,0.2111566921924708
108,건강,0.8530358198333275,0.21112955791791596
854,등재,0.8503202887860015,0.21045697263668636
136,게시판,0.8492612616152511,0.21019467179200615
2528,응답,0.8468595480838798,0.20959981312798132
3668,폴리에틸렌,0.8466829147024596,0.209556064406112
2314,오존,0.8457282684654649,0.20931961672917745
1656,서비스,0.843375848157432,0.20873696705702346
1764,소나타,0.8415018024142973,0.2082728016465692
794,도입,0.8373937763838594,0.2072553218995778
1421,분류,0.835752184554973,0.20684873089301098
360,구만,0.8348488953458707,0.2066250033729983
1591,상생,0.8336629967679191,0.2063312788989781
1612,상품,0.8256279942217472,0.2043411619189056
1406,부품,0.8211928627204967,0.20324266438156532
3647,포인트,0.8211778543991904,0.20323894710644283
847,듯,0.8208453668020093,0.20315659626597807
3130,차이,0.820829656642879,0.2031527051590039
1758,소각장,0.8195889971101803,0.20284541744026027
3286,축산,0.8192918543953277,0.2027718208534596
894,러쉬,0.8183238515590248,0.20253206500145896
607,노동,0.8179343466036535,0.20243559204814596
2666,입자,0.8173492065150881,0.2022906640012308
1702,선택,0.8163566158770617,0.20204481821939735
3924,확장,0.8162068577135144,0.20200772597674188
469,기기,0.8154005962035054,0.20180803036840478
3069,지조,0.8151042900923245,0.20173464099238758
1637,생산량,0.81499411077341,0.2017073516751578
3800,핵심,0.8126703597564279,0.20113180283994803
2560,이름,0.8118166747252542,0.20092036132933122
2994,주한,0.8116151842085623,0.2008704559688428
2249,열분해,0.8114704741786761,0.20083461405267558
2606,인력,0.8114238143848347,0.20082305731109684
1748,세트,0.8110334075006432,0.20072636096720625
3052,지상,0.8072832887567608,0.1997975280332274
1681,석회석,0.8033000472273376,0.19881095502869092
875,라돈,0.802601575102509,0.19863795679655083
478,기면,0.801342121712947,0.1983260141976812
1600,상업,0.8009274095267002,0.198223297893741
1707,설명,0.8006246291342105,0.1981483049616462
1097,물건,0.7999628367492378,0.1979843916019368
634,농가,0.798404461229723,0.19759841168906253
128,검색,0.797293228098352,0.19732318042300473
3789,해수욕장,0.7939513116983725,0.19649545142909788
1210,방류수,0.7922179361037905,0.19606612733320644
60,강북구,0.7918738879322377,0.19598091315881933
1533,사전,0.7908014797469946,0.1957152980918972
958,마무리,0.7891120066413742,0.19529684780572115
2343,완충제,0.7872043294502935,0.19482435252664057
3062,지원금,0.786954957504644,0.19476258784884004
352,구간,0.7866501433285513,0.19468709118731156
2581,이유식,0.7866364244751112,0.1946836932888017
3236,초딩,0.7866296549974338,0.19468201661821016
1534,사지,0.7866296549974338,0.19468201661821016
3033,증진,0.7851555697141016,0.1943169137902301
2266,영상,0.7834481302453871,0.19389401357836228
3807,햇살,0.7809206027928418,0.19326799320413027
2801,전력,0.7796739664034447,0.19295922513190392
2396,우유병,0.7793047971912552,0.192867788954569
388,국립,0.778857757019259,0.19275706562474404
2645,일자리,0.7784364064896422,0.1926527051296808
237,고형,0.7783700809277339,0.19263627755218993
695,단점,0.7769115677749592,0.19227503164413742
425,그레타,0.7762112702836531,0.19210158130351318
2472,유니폼,0.7753515275011144,0.19188863940334658
1492,빵,0.7751428073799057,0.19183694340761875
3270,추구,0.7723782129271454,0.19115220605603275
112,건립,0.7686524587243093,0.19022940775447242
2737,장점,0.7681053899305137,0.19009390924161643
1963,시험,0.7670998032013483,0.18984484457571896
1625,색히,0.766308768047903,0.18964892024568178
379,구청장,0.7660173443822238,0.18957674015835382
2511,육상,0.7653048626720979,0.18940027201896434
2368,욕실,0.7644754660048597,0.18919484627314767
641,농어촌,0.7643710455429326,0.18916898331502735
2567,이벤트,0.7641052042806387,0.18910313950140628
3230,체크,0.7628300615181254,0.1887873109439028
3220,체결,0.7626537527105097,0.18874364261277835
1485,빌딩,0.7624781232521392,0.18870014254351317
1621,새벽,0.7610740055322247,0.18835236934737976
3400,코치,0.7607012051771894,0.1882600338051731
3379,컬렉션,0.7607012051771894,0.1882600338051731
1341,보존,0.7598584737077121,0.18805130528300887
2273,영웅,0.7588388075242346,0.18779875340463875
49,감시,0.7581827962470954,0.18763627191514928
2076,안심,0.7566054448992977,0.18724559205129684
1551,산성화,0.7564836954395059,0.18721543703070365
2770,저온,0.7550527724023276,0.18686102466840487
531,꿀벌,0.7535060423786651,0.18647792912288508
2080,안정,0.7518841150295801,0.18607620863315158
3068,지정,0.7490259485833153,0.1853682952822971
757,대통령,0.7480605692281341,0.18512918921656563
67,강제,0.7469496661715705,0.18485403970374625
903,레버리지,0.7459969317866121,0.18461806555612037
290,공진,0.745253350171788,0.18443389456311476
3786,해소,0.7440728544700068,0.18414150827854084
1113,미래,0.7439783277486576,0.1841180958113827
373,구역,0.7437728664744454,0.18406720696994086
2512,육성,0.740221780173427,0.1831876705784152
3877,호르몬,0.7363057452739766,0.18221774337513566
2674,자국,0.7361636224758981,0.18218254226697342
1076,무배,0.7359637862064903,0.1821330466320066
657,눈길,0.7339275960103371,0.1816287211310829
1348,복구,0.7315080432771873,0.18102944403680044
1174,반입,0.7310886604012927,0.18092557089205985
533,끈,0.7298151486199926,0.18061014629751568
1180,발굴,0.7286785311964723,0.18032862782612805
1774,소비량,0.7286562806386359,0.18032311678705717
2525,음식점,0.7263320164466147,0.1797474408481716
46,감소,0.7248286602032956,0.1793750881613199
317,관련,0.7237259452053078,0.1791019666745418
3909,화장품,0.7233759602823666,0.17901528207999287
3864,협업,0.7228207652913435,0.17887777086297246
2556,이동,0.7219771573333132,0.17866882525129993
3551,특징,0.7196921380713557,0.17810286953356577
3247,촉진,0.7183359294333685,0.17776696250385798
3442,키트,0.7178427242413081,0.1776448049784883
3087,직원,0.7171413894001664,0.17747109770608208
925,롯데슈퍼,0.7154567313334528,0.17705384001326652
1111,미니,0.7145707987495192,0.17683441139848338
883,라이프,0.7144268498512524,0.17679875800011077
2171,에너지,0.7135515878241596,0.17658197227887165
3451,타이어,0.7127276474694767,0.17637789795767525
646,농장,0.7122791006233296,0.17626680145338097
291,공포,0.7097605779412213,0.1756430113891514
268,공무원,0.7097219475445149,0.17563344337619924
2547,의의,0.7094077244307885,0.17555561630015729
632,놀이,0.7077474420055266,0.1751443959891191
1089,문재인,0.7075461414811958,0.17509453768611716
1235,배당,0.7071966482719676,0.17500797487968267
3021,중요,0.7065175765458588,0.1748397817565255
892,러닝,0.7059960458253943,0.17471060853766696
1840,수송,0.7042079576550432,0.17426773317960279
615,노인,0.7035862512851152,0.1741137483617632
2447,웨이스트,0.7030102469515468,0.17397108306722933
1252,백화점,0.702630311215503,0.1738769802271503
3871,형성,0.7026094770574708,0.17387182000331378
837,두중,0.7016945555288645,0.17364521137947697
2069,아황산가스,0.7015398003984914,0.17360688148338307
3664,폴리,0.7010825042154055,0.1734936179350952
3677,푸드,0.7010765810399032,0.17349215087742156
421,그것,0.7000178889368537,0.17322993302262432
3299,출석,0.6999999415726164,0.17322548780258726
1531,사장,0.6998971529011764,0.173200029007868
1986,신뢰,0.6994163681854073,0.17308094779773606
2395,우유,0.6981151064893555,0.1727586500782332
139,겔,0.6977246735897289,0.1726619472908152
1023,메타,0.6948060810966187,0.1719390675599036
2844,점유,0.6942572964205757,0.17180314405572036
69,강철,0.6936258142998092,0.17164673797072813
2386,우리나라,0.6927937303368168,0.17144064663297415
3568,파워,0.691021449693846,0.1710016864981438
427,그룹,0.6907027812622344,0.17092275840159135
3778,항정살,0.6901185248500021,0.17077804922446063
884,라인,0.6897798639965439,0.17069416938608098
1954,시장,0.6896115638195155,0.17065248464010502
3705,플랜트,0.6872888072747694,0.17007718211671302
1283,베란다,0.6860116208425023,0.1697608473811648
2190,엠블럼,0.68565027962669,0.16967135004932749
2508,유휴지,0.6851910553471583,0.16955760894830035
1570,삼다수,0.6842577687497194,0.16932645164695984
310,과학,0.6841383904474966,0.16929688391690118
2222,연구회,0.6820841697564525,0.16878809260606198
2098,앞장,0.6811920347844945,0.16856712777798538
3394,코멘트,0.6805044021042231,0.16839681426965764
985,만화,0.6805044021042231,0.16839681426965764
860,디젤차,0.6794454130505333,0.1681345228658468
845,드밀,0.6764123012189618,0.16738327887758633
3536,트래,0.6764123012189618,0.16738327887758633
3195,철새,0.676354490157343,0.16736896017952713
2629,인하,0.6757371726354474,0.16721606239569184
2027,싹쓸이,0.6753262107059943,0.16711427495887793
3547,특수,0.6753071573550885,0.16710955580702366
2821,전유진,0.6749350948262123,0.1670174030102933
3528,투명,0.6721936498828827,0.16633839935095365
1066,몸통,0.6718740698769432,0.16625924547481521
2828,전지,0.6706251818129092,0.1659499197056992
2875,정제,0.6698105377156841,0.16574814789028441
419,규칙,0.6693138246406386,0.1656251215291611
3376,컨설팅,0.6691693427875762,0.165589336128044
201,고객,0.6690423043633847,0.16555787113177892
1355,복합,0.6682303037868048,0.1653567540660413
134,검토,0.6679564302679518,0.1652889208155688
2261,영구,0.66774726345076,0.16523711418176015
91,개최,0.6663305743035636,0.16488622728270583
3767,합성수지,0.6658641247498676,0.164770696618985
3472,탑재,0.6654172640951292,0.16466001775216316
3897,화,0.6641708530443584,0.16435130549201946
2865,정수,0.6635038613548501,0.16418610436367753
3251,총량,0.6634864928164058,0.16418180250775674
2598,인구,0.6619699468563491,0.16380618297947083
2866,정수장,0.6619617803973331,0.1638041603032288
1161,박차,0.6618139064296517,0.1637675347399757
1677,석포면,0.6617236207493796,0.16374517269785635
83,개선,0.6605555088330487,0.16345585364089815
241,곤충,0.6604105414770793,0.16341994798996487
1866,수혜,0.6595470985677636,0.16320608963892164
1371,봉화군,0.6591639366280792,0.16311118772969363
3108,질주,0.6588633338999045,0.16303673416354245
3423,쾌속,0.6588633338999045,0.16303673416354245
1870,순수,0.6578557731950299,0.1627871805814866
3260,최대한,0.656576879957558,0.1624704231028216
668,님,0.6531104147807621,0.16161184575085072
2134,양천구,0.6526254770253486,0.16149173591195756
2356,요거,0.6525876656322567,0.1614823707505902
2247,열매,0.651954426251686,0.16132552942583855
989,맞손,0.6508651281776595,0.16105573105539334
1114,미량,0.6507932747048403,0.1610379343197342
3194,철도,0.6500421279039046,0.16085188957432445
14,가스,0.6500090508706224,0.16084369702364298
119,건조기,0.6495001193795958,0.16071764439376943
857,디자이너,0.649350290761207,0.1606805347007926
3500,텍스,0.6481041766735522,0.16037189599275253
456,급식,0.6472329926417878,0.1601561203132279
1201,발표,0.6465598888944257,0.15998940534465406
3721,필터,0.6453506382804992,0.15968989701642278
881,라온,0.6443503909519523,0.15944215481828722
3690,프로,0.6443317565078993,0.15943753942167582
2427,원료,0.641563232567027,0.15875182881078223
3034,지공,0.6409418261980625,0.15859791829746317
3310,충전,0.6403192059696086,0.15844370713428524
1504,사료,0.6398752204012961,0.15833374037157066
1186,발생량,0.6385518896554996,0.15800597656909168
118,건조,0.6371532280564215,0.1576595547500934
2327,온실,0.6368082152131259,0.1575741016449027
924,롯데,0.6360558250389688,0.15738774893964527
1946,시스템,0.6360466756197174,0.15738548280288855
1923,습지,0.6350203249604915,0.15713127530728457
739,대산,0.6349010434621734,0.15710173155370796
809,독점,0.6341505989454091,0.15691586075070166
2965,주기,0.6335760190117714,0.15677354825288095
442,근원,0.6334606862006036,0.15674498251384783
3739,하천,0.6330942685161745,0.15665422783749383
1683,선도,0.6329363093767809,0.15661510436943538
1726,성장,0.630732515334688,0.156069266590474
2518,은행,0.630383245881625,0.1559827592041767
3320,취지,0.6277881042062964,0.15533999207571753
3419,콤팩트,0.6276002909693272,0.15529347431672158
247,곰팡이,0.62756426703054,0.1552845518737158
1821,수단,0.6265400758399967,0.15503087923734407
2863,정서,0.6264296930499391,0.1550035395241904
437,극미량,0.6262768641100673,0.15496568670876967
25,가입,0.6252857350156477,0.15472020292342997
1688,선박,0.6235682739170312,0.154294820544852
1193,발전기,0.6235342153360371,0.15428638488351104
1041,모델,0.6231594781740009,0.1541935696311266
1483,빅,0.6220535744409927,0.15391965835546265
743,대외,0.6219219315956478,0.1538870529318401
2206,역반응,0.6215308693048803,0.15379019425623294
3815,행정명령,0.6206216827917321,0.15356500608641324
1961,시티,0.6195858244302581,0.1533084437141833
3464,탈바꿈,0.6194476663522539,0.15327422459161422
320,관리법,0.6188309811952577,0.15312148343251136
110,건국,0.6186231324877187,0.15307000326933998
1128,민간,0.6165519888491515,0.152557020466958
2319,옥수수,0.6151991189296689,0.15222194037418635
3624,평택,0.6139114191957147,0.15190300169419824
3020,중심지,0.6139114191957147,0.15190300169419824
174,경제자유구역,0.6139114191957147,0.15190300169419824
2033,쏘렌토,0.6123157712438625,0.1515077901102627
3890,홀딩스,0.6119710247058103,0.15142240296380488
1132,민주당,0.6115565850473316,0.15131975415979834
3520,통영시,0.611431967677619,0.15128888881258135
1888,스마트,0.6101815462675162,0.15097918326287033
153,경각심,0.6093077377539761,0.1507627575492336
2705,작가,0.6078669109027858,0.15040589220097503
1274,법률,0.607515981431198,0.15031897365972982
213,고부,0.6072036837318799,0.1502416234721376
3850,현수막,0.6070248585250906,0.15019733187690146
3822,향방,0.6065123876065658,0.15007040259829962
842,드라이브,0.6063875883599524,0.15003949220364096
1059,목재,0.6053109825861082,0.14977283747403017
1294,벤틀리,0.6052012844617202,0.14974566733951283
3047,지배,0.6050616623555789,0.1497110856050792
3649,포장재,0.6050285228663684,0.14970287758525472
3162,채식,0.6040768463706839,0.14946716545663818
2726,장기간,0.6036433665105924,0.1493598007576066
2819,전용,0.6013535593653712,0.14879265917244716
1644,생존,0.6012127103010804,0.14875777354386627
3191,철거,0.5988781231547938,0.1481795408059691
2295,예측,0.5981319743020231,0.14799473395705676
1710,설정,0.5973624679649768,0.1478041419044931
2099,애기,0.596058922550862,0.1474812785515547
539,나무,0.5955290986316514,0.14735005126543865
315,관광객,0.5953312832627965,0.14730105616901956
2029,쌀,0.5942563532995597,0.14703481650575456
2848,접근,0.5933436395736853,0.14680875471257276
1938,시동,0.591331033066215,0.14631027044182054
2827,전주시,0.5902954657929225,0.14605378016658488
2953,종이컵,0.5902954657929225,0.14605378016658488
121,건축가,0.5901118978677308,0.14600831389039873
838,두피,0.5896145150130931,0.14588512163763673
1737,세미나,0.5894372857490275,0.1458412253269939
1635,생분해성,0.5892094586275022,0.14578479689147528
1352,복원,0.5891196407641636,0.1457625507186935
